1.97939909799067e-05	3.35987730203074e-05	5.18676109052694e-05	5.16377789468671e-05	NaN	0.000111450310800498	NaN	NaN	2.7992322263925e-05	3.92741763613463e-05	5.52185873565081e-05	6.29881770797314e-05	4.74939369203989e-05	6.7614335944265e-05	6.09515880455775e-05	4.30961168084059e-05	3.53678682936969e-05	1.18291073821958e-05	3.49070358739274e-05	3.50030115738329e-05	4.0585737742042e-05	6.75404470663187e-05	4.80482553007175e-05	5.39535459682444e-05	4.87495779845846e-05	3.55176812502257e-05	0.000112333889374974	7.69141464220432e-05	7.73648024899459e-05	3.10393039724856e-05	1.82292182946531e-05	2.17699730693044e-05	6.16166848683003e-05	4.46706579014685e-05	3.4400443332339e-05	5.69157009947397e-05	6.82537101010434e-05	7.26010033600122e-05	7.78550263894692e-05	5.70411304730388e-05	4.38123802953771e-05	2.63198097100478e-05	7.79523697494042e-06	3.86713492359408e-05	4.78058184851881e-05	5.54215008412618e-05	8.51594701023068e-05	5.09249710799593e-05	6.75844948859196e-05	5.72859018763792e-05	4.91771468292762e-05	4.59934925404359e-05	5.13832749530878e-05	6.55895848189719e-05	1.94929113123111e-05	2.67937805478417e-05	1.49557477281029e-05	3.82215853942216e-05	3.19085149872352e-05	1.81321827011149e-05	1.77990903208632e-05	9.32696863200027e-06	5.41241298304949e-06	9.14322804462494e-06	8.93800199605057e-06	1.54785449876796e-05	3.71433389958262e-05	3.08097150812517e-05	1.39842287805524e-05	1.2364184421153e-05	8.67277962183251e-05	NaN	0.000813096478731335	7.0965246321343e-05	3.82846832234653e-05	7.1728948639066e-05	7.26737982038456e-05	6.29949783850409e-05	5.19120053420117e-05	5.37313675014996e-05	4.59014523516841e-05	4.40316155729521e-05	3.25805588191669e-05	2.92106881320449e-05	3.32444649453107e-05	7.22128571326513e-05	5.77170861462056e-05	9.9474783862184e-06	1.16091087139277e-05	4.29959562164987e-05	3.24762472323196e-05	0.000177062595700813	0.000146496498527194	NaN	NaN	5.77045388737738e-05	0.000150666572089549	7.90450473018507e-05	9.4788683980546e-05	8.65213077648831e-05	9.50771993791667e-05	5.28989819882446e-05	5.63486252611112e-05	6.45123812500163e-05	2.30791332283931e-05	2.71135872312928e-05	4.14159690014787e-05	4.02807497134187e-05	6.15588808952526e-05	6.1056935432418e-05	8.79495620621314e-05	8.20318527988648e-05	7.96187214831026e-05	7.63743868936748e-05	4.71332459913847e-05	3.25052159394014e-05	2.85436128624721e-05	3.68683003609775e-05	4.25115785414734e-05	4.03367464741957e-05	7.14869261877399e-05	6.29748391514319e-05	8.33429884262621e-05	6.84102511617447e-05	5.85145353021967e-05	5.65170741376673e-05	4.87319134764377e-05	8.76340533906989e-05	2.89314456196876e-05	3.85500483063193e-05	4.27500422277981e-05	4.8920941874255e-05	5.13009416647565e-05	2.6019662522806e-05	2.20696112377492e-05	2.54954759330364e-05	1.56452353310393e-05	1.53030235226594e-05	3.17061293377822e-05	4.52998088348915e-05	NaN	2.97066113724549e-05	3.71502360165085e-05	2.81553614536057e-05	2.7962104600696e-05	3.53865687369704e-05	2.77096447309766e-05	3.04480213125534e-05	2.77221377290387e-05	4.25917980943934e-05	2.62785946223226e-05	0.000153939324394283	8.0302107773383e-05	7.03782535067976e-05	8.8893827532578e-05	0.000103781044705096	7.68498318038779e-05	8.14008198305489e-05	4.53507774890139e-05	4.01006489510028e-05	2.69907022108635e-05	1.41708983571789e-05	9.83974232045308e-06	2.85438408808683e-05	1.81212289100973e-05	4.21718368195866e-05	4.39558817412198e-05	6.15259970280988e-05	5.58672802972685e-05	7.96468763850499e-05	5.6119650479649e-05	5.46361189774352e-05	3.53367550258267e-05	1.40302571719855e-05	4.22897962113022e-05	3.96727836204737e-05	5.70758840445624e-05	7.78793012348716e-05	5.95993140819789e-05	8.00973560564091e-05	5.32486624695592e-05	4.1229422825213e-05	4.15175295253868e-05	3.71575783440581e-05	4.83601665985753e-05	2.2536471048038e-05	3.34836193560502e-05	2.22491834596259e-05	4.23780762767397e-05	5.48314704136272e-05	2.62000851312304e-05	1.70773546804392e-05	1.30824444988344e-05	2.31771537125945e-05	1.53398400868365e-05	2.2399527785243e-05	2.94648741692528e-05	3.56495530829679e-05	2.87675954030019e-05	2.26642081156713e-05	2.40381527498734e-05	1.27486451248522e-05	2.38945133701532e-05	2.47257210791538e-05	2.52786238975453e-05	NaN	0.000110293355744734	2.92184563014424e-05	2.75749391824577e-05	2.6183339124678e-05	0.000542143928446357	1.25948599729788e-05	0.000134580992940305	6.52977638884462e-05	5.89186272436092e-05	0.000116192816110488	7.44171157985458e-05	7.28271039655418e-05	4.12538960528303e-05	0.000189990050971328	0.000117298250287044	0.000137384619557685	6.49991334474957e-05	3.23453117825231e-05	3.50919408559776e-05	1.66662254171172e-05	2.72140279349726e-05	3.21952729915079e-05	5.2505193615899e-05	6.24872920683874e-05	2.17372046490927e-05	2.23755693474428e-05	2.88612254717489e-05	1.59309269925053e-05	1.25564870697781e-05	3.75836024770005e-05	2.64739773177514e-05	5.58295541927049e-06	4.26662767738375e-06	1.17941973404738e-05	5.95573951193414e-06	5.58143801604809e-06	7.66256024053786e-06	3.95542610433047e-05	2.22346826417261e-05	1.53052383932109e-05	1.09994039271643e-05	1.59175479582492e-05	1.73365483758006e-05	2.12314292091771e-05	1.97264476121342e-05	1.80012069767692e-05	1.49570047615769e-05	5.36798236769342e-05	1.62546183741418e-05	1.66620865961086e-05	3.00255370383813e-05	4.06653608257914e-05	9.6790486714715e-05	0.00010028921851082	0.000113301091326684	0.000115631839084728	4.0961391260255e-05	6.75868079831202e-05	8.56446843593982e-05	0.000122643342929956	0.000287276805520233	0.000331841570080607	0.000137714373071668	3.71821000351057e-05	4.75359981340953e-05	0.000237911553729586	0.000115296449576364	2.89522073327836e-05	2.52206915528112e-05	2.96617420678729e-05	1.82592021533128e-05	4.29471762433267e-05	4.33056865506686e-05	NaN	0.00012595326198497	2.6881542739962e-05	3.30696829053777e-05	3.90348645194954e-05	1.53780680684058e-05	1.26081493571557e-05	1.32957042870156e-05	3.12850571910615e-05	4.2446516644364e-05	9.6457607182963e-06	2.13091739928023e-05	5.70740851777056e-06	2.78197506722737e-05	2.07999402167258e-05	2.8888410598105e-05	2.59584473011966e-05	5.38059067715834e-05	1.42782781441301e-05	6.92901101820683e-05	9.84379275033927e-05	7.79331436402072e-05	0.000115396706866814	0.000108206684616125	6.51191509879555e-05	8.40091157568936e-05	7.3454090319579e-05	0.000112306866975788	5.12623614688899e-05	3.85207636223669e-05	3.79845466427492e-05	NaN	7.90246891608476e-05	NaN	0.000126117890441482	4.69558947261647e-05	0.000162343327522541	0.000147426927948764	6.12358632716667e-05	4.43009017537918e-05	6.25506221792299e-05	3.08299849011486e-05	1.4381034341123e-05	8.03246969010516e-05	1.61259692262352e-05	5.97212859365015e-05	3.36489747147299e-05	4.57839744874024e-05	1.65024271777367e-05	0.000203199112701858	0.000235528064859428	6.51094160240076e-05	NaN	5.81934273956548e-05	NaN	NaN	9.59752753049179e-05	0.000142205001794799	3.8629030752981e-05	NaN	NaN	NaN	2.37276539596646e-05	0.00010840830532344	0.00010588785349319	4.39457838057282e-05	NaN	NaN	1.05750700259733e-05	2.19123038425255e-05	1.95677575795666e-05	1.74322793731429e-05	1.39671032877125e-05	3.32856682527772e-05	2.80204912883391e-05	3.88039069351248e-05	2.67668523382114e-05	1.33611203230757e-05	2.9328992429401e-05	2.34486760703261e-05	1.5957524568331e-05	NaN	1.23205682726012e-05	NaN	1.22442015563106e-05	1.30035671750839e-05	NaN	6.25675912477727e-05	0.000169674376031348	0.00014857329959266	NaN	5.77969510554298e-05	NaN	3.74087555121749e-05	3.95307396839306e-05	NaN	1.14381494010949e-05	NaN	8.27227095325923e-06	NaN	NaN	NaN	NaN	NaN	NaN	0.000117568317038718	0.000260348911807623	0.000147356729260158	7.88223176626088e-05	9.38465034746866e-05	8.50951799328387e-05	6.85535088139405e-05	4.53417154160115e-05	0.000109808913772822	0.000101934413316858	0.000117444196753858	0.000102663660532206	3.86486657599807e-05	4.78459387205911e-05	1.97577434570864e-05	1.34487933757376e-05	7.2120504328246e-05	6.47039200059995e-05	6.13860820865305e-05	1.97472962725912e-05	NaN	2.93939952108547e-05	2.44048144283615e-05	3.76134245185506e-05	5.7892042853764e-05	1.63282975435658e-05	1.09106074113816e-05	NaN	7.27596727750247e-05	1.76039235245948e-05	1.06871990453863e-05	3.44054149169527e-05	1.45516138776415e-05	4.07672728039541e-05	1.18297250338906e-05	1.27887572807821e-05	0.000152155584962664	NaN	NaN	3.33251842908863e-05	5.41213471376837e-05	3.05935680484955e-05	4.93558672879501e-05	2.53228141599587e-05	3.99393860621352e-05	2.69432757135324e-05	3.65803669487091e-05	1.36133694874055e-05	2.69646278416518e-05	2.50650648338523e-05	2.99490769625273e-05	3.4096706102907e-05	3.20846364362816e-05	2.87520814888427e-05	NaN	NaN	NaN	NaN	8.6092700847872e-05	6.99566562448087e-05	5.39750342508081e-05	4.60531016050834e-05	NaN	4.00175369463004e-05	NaN	5.03390466649593e-05	5.00279828668831e-05	4.72271378360462e-05	6.27780535848816e-05	4.96332841747026e-05	4.07018905764755e-05	3.56045960163895e-05	2.03520306834982e-05	4.45252436803095e-05	3.6500555025374e-05	3.41816859895017e-05	4.3846742520986e-05	3.1861762089261e-05	3.70386038438501e-05	4.1628956649336e-05	4.14289486043075e-05	1.98939515801716e-05	1.77978891272503e-05	1.56412916024828e-05	1.21403234674488e-05	2.1823815089995e-05	2.59520279013078e-05	2.7187043399164e-05	3.09241416286645e-05	2.77089227558797e-05	9.76546279308229e-05	7.13139403665978e-05	2.79598333683274e-05	4.17760612665721e-05	3.78219552459027e-05	4.83028377875488e-05	3.13696466722323e-05	4.22043095462889e-05	6.45377561540049e-05	3.96282428518344e-05	5.13266696655564e-05	2.55359665450377e-05	2.05376008261395e-05	1.53659830091025e-05	2.38324747498082e-05	2.03566646534317e-05	3.18023243500718e-05	4.08588481295274e-05	4.20577696851399e-05	2.93797823994435e-05	2.84385518607622e-05	2.5760384169548e-05	4.87627154420379e-05	4.11577993055623e-05	NaN	3.39790329832341e-05	NaN	4.06362044611358e-05	NaN	3.17878174550694e-05	2.47277477832724e-05	3.30422026655632e-05	4.34730409207719e-05	4.70260659294368e-05	3.34557291029822e-05	4.01573138655448e-05	NaN	6.47784968492444e-05	9.56201987069574e-05	3.41660382880845e-05	4.37551618756504e-05	1.51268969467444e-05	3.94222565828157e-05	3.45942033525163e-05	2.55310970771535e-05	1.60669857300611e-05	2.06182712217344e-05	4.26326303348705e-05	0.000150414213830186	9.09578394615327e-05	8.14392342634169e-05	3.92344451069647e-06	3.77285131505745e-05	3.83552840967851e-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000278219055801914	0.000117204702081595	9.23734941254658e-05	0.000151672503526167	0.000121020706933946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.74653183137748e-06	1.04433618850004e-05	NaN	0.000335280485152158	0.000420569052734242	NaN	NaN	NaN	NaN	0.000159664040968869	0.000145817628557613	5.78408521335716e-05	1.66405999915393e-05	1.61681238594895e-05	2.55336670422981e-05	4.66336122149994e-05	3.29158948512935e-05	3.89203562917662e-05	2.24918897607068e-05	2.43918586373745e-05	2.54079925088051e-05	1.61416003629223e-05	1.76060004131854e-05	2.5691004695922e-05	2.61055591487858e-05	2.58212029528343e-05	2.42582859130407e-05	5.11127513707662e-05	2.99351605895007e-05	2.44625990862919e-05	3.50234314741568e-05	9.40055662341507e-05	NaN	8.68205142921559e-05	0.000109398024104073	NaN	NaN	0.000222608431567997	NaN	NaN	NaN	NaN	4.91770096542337e-05	0.000183216054232213	0.000109730676554823	9.02817490943723e-05	2.50974294760239e-05	9.04178657362434e-05	0.000135009123566768	0.000183956662087403	0.000114044768441012	0.000110013982181253	0.000224158078980566	0.00011762861869906	0.000198144237216545	8.5739165990126e-05	0.000144876548200225	0.000122975339639517	1.81866976415336e-05	9.54095129796378e-06	2.58496101922192e-05	0.000101379355231443	4.12497544828779e-05	0.000148505047605728	4.94539606125999e-05	5.26037630338898e-05	9.68849432240632e-05	8.74544152639628e-05	0.000147095777758044	0.000206015178638777	0.000153545341981641	0.000126295692506592	5.30538229845602e-05	0.000120886953034156	5.32436439560616e-05	5.49132448066108e-05	2.00175702037379e-05	0.000123879623201987	0.000174403887787178	0.000115595832987797	0.00014324426720768	3.25923376314569e-05	0.000126237693321648	0.000380919067781283	0.00036259811245593	0.000112489502828814	0.000180167530205093	0.000140816169742033	7.25787475149349e-05	NaN	NaN	NaN	0.00244057084663384	0.00196413756660161	0.00179884520190689	0.000287607026504033	0.000108239040794999	0.000599201775996326	5.95382431183531e-05	0.000157568851107132	0.000145875926125798	6.26689756799744e-05	3.83777906407317e-05	3.27477532406452e-05	3.10590713307195e-05	0.000116781870473706	NaN	NaN	4.23533457272175e-05	9.225913198529e-05	7.69752103293413e-05	2.92283476481309e-05	6.82187292003713e-05	0.000115582726992795	2.35149882184813e-05	2.64618516398571e-05	3.61556036332987e-05	9.11249526547903e-05	4.77587201959965e-05	8.85692125776237e-05	4.47459485123367e-05	3.3406694246696e-05	7.50199530522993e-05	5.57714344982253e-05	2.71006666041165e-05	4.21408672322774e-05	2.11450269073048e-05	5.91758314538677e-05	6.19278868954594e-05	4.55288314592509e-05	4.76114383191767e-05	5.76005097137183e-05	3.24936707772866e-05	5.17584340948833e-05	1.75203964043725e-05	2.24548237103389e-05	1.92134181291119e-05	2.52415745955735e-05	1.79253680956273e-05	2.35616764025857e-05	1.84847107964591e-05	NaN	1.80585922946626e-05	2.02163543661462e-05	1.28475989505611e-05	2.96626383949655e-05	3.07451268139783e-05	NaN	2.00061387926146e-05	NaN	NaN	9.48744542446093e-06	3.32623439610692e-05	6.77153005033005e-05	NaN	NaN	NaN	1.58290697639474e-05	3.23756830309388e-05	NaN	NaN	0.000322052184293584	0.000233946428850137	0.000265371229632338	NaN	0.000115688708822971	6.49897499185774e-05	6.1739740948739e-05	NaN	3.74609100385508e-05	3.77391010736053e-05	NaN	1.53622936976012e-05	3.35576107917833e-05	0.000244295481338577	6.10408184152773e-05	0.000107448616656187	NaN	0.000433067088523267	NaN	0.000422420714797499	NaN	NaN	0.000285751913826083	6.3926306890348e-05	7.35950324664125e-05	NaN	NaN	2.35183584159229e-05	3.04074159526538e-05	3.34738728991092e-05	NaN	2.621570407196e-05	3.33129101679252e-05	5.51109885629303e-05	4.70670854245431e-05	1.34413611496715e-05	2.58134884308639e-05	2.25945227261845e-05	2.54320315960875e-05	3.97946262882795e-05	3.94109081824442e-05	1.45004233271054e-05	1.9314024558226e-05	NaN	NaN	1.7874237533661e-05	2.15444515476277e-05	5.57071736344412e-05	1.99691220332442e-05	NaN	NaN	0.000272076626321253	NaN	0.000149506783534893	0.000101885871912843	9.08962880394388e-05	6.96932928057871e-05	9.3941597259675e-05	2.10534559209912e-05	NaN	5.72139050830112e-05	0.000198454854388013	0.000129773425525671	NaN	NaN	NaN	NaN	NaN	NaN	3.45606767246861e-05	5.04370267089814e-05	2.84242043143602e-05	1.34721797372624e-05	1.03687777896475e-05	1.29720405079929e-05	1.56732179835709e-05	1.34187532422768e-05	6.99595142894336e-06	NaN	8.72784312919602e-06	1.38919039211948e-05	NaN	NaN	NaN	2.15319762052242e-05	1.69687643195961e-05	2.11199668207853e-05	2.97773180226871e-05	2.01893062938551e-05	2.65915497930809e-05	6.43801143569962e-05	3.28775839441517e-05	1.49155727895996e-05	3.73796884259038e-05	7.69667791825834e-05	4.3735996750209e-05	5.18237708877557e-05	NaN	1.44163890341519e-05	NaN	6.78461752871131e-05	3.46707423115176e-05	4.23057938478005e-05	5.29802747323724e-05	NaN	3.66912039048623e-05	4.41390896206374e-05	5.32181728875135e-05	3.2483827698499e-05	2.19414472351491e-05	2.09150729309407e-05	2.50248883395673e-05	NaN	3.10079133010447e-05	NaN	5.4117803841738e-05	7.1543467068866e-05	2.7402169112853e-05	2.06290463105327e-05	3.280575557897e-05	NaN	1.6406770923439e-05	7.22881160827978e-05	3.60198207105988e-06	7.44903725333689e-06	7.52270896425259e-05	0.00019360517972982	0.000556271968837763	NaN	0.000117459560637191	5.42732202258188e-05	1.92629787396538e-05	0.000111514438648778	0.000169892841793524	0.000117543215772161	2.45395018974656e-05	5.33977522501732e-05	2.09952422876403e-05	4.17936354943066e-05	1.91172791787232e-05	5.27134066471816e-05	8.51164897816583e-05	5.07379570875868e-05	NaN	6.31811342523756e-05	2.55743385038099e-05	5.42876536669449e-05	0.000120032015915966	0.000142869817010307	8.4009387468536e-05	7.79540839102279e-05	5.48530418459935e-05	4.69045043198699e-05	2.99584719061392e-05	4.37656961282023e-05	7.07238060908574e-05	2.67127761365516e-05	6.28985245119067e-05	4.5881470246738e-05	8.81170879437129e-05	8.49568937596609e-05	2.59717616308165e-05	2.65066973068609e-05	NaN	2.31191898054833e-05	6.07642975754845e-05	1.15850007522363e-05	4.41064978925988e-05	4.35092907076729e-05	4.36318192298911e-05	1.56528882776416e-05	8.73933689430106e-05	4.99984991911435e-05	2.89292414314886e-05	3.67765435826899e-05	3.78583975604793e-05	1.82880537128758e-05	6.4697553667932e-05	8.07365684936785e-05	3.4870515702431e-05	0.000103938103153606	0.00010025073157976	7.59729700112135e-05	8.86787072719071e-05	7.43198061650593e-05	2.66538922633907e-05	0.000203887674629286	0.000118814572689191	0.000104995648164069	9.19504263698339e-05	0.000145440653235809	7.48343453580636e-05	3.1473889799239e-05	3.25254421019337e-05	0.000117403351955909	2.6396588038626e-05	5.86312725251391e-05	3.10679143937833e-05	0.00011706852362804	3.63969247177495e-05	2.91728473623529e-05	7.45076509000843e-05	5.19646413016994e-05	6.39092366569241e-05	8.07244487557768e-05	3.43423476650173e-05	2.05781775243578e-05	8.6915442835617e-05	5.07098372235596e-05	5.5448106801316e-05	2.93783057956316e-05	0.000185555255222182	3.21410614998531e-05	3.31603783747381e-05	4.80006169840586e-05	8.31789370844673e-05	6.14638175819256e-05	6.48899676723532e-05	2.74565194378997e-05	5.46930274504278e-05	4.84393547869871e-05	7.59666401799885e-05	0.000111419337977849	5.37586139682625e-06	1.04629736435877e-05	1.12523485661925e-05	3.42393453862295e-05	1.3879536191043e-05	1.48285161182633e-05	2.20375126655755e-05	1.90930454829454e-05
